eng text
dug 0.0038818799389990295
slop 0.001663662830999584
hump 0.0019409399694995148
us» 0.001663662830999584
cove 0.000831831415499792
stillnev 0.0002772771384999307
xii 0.0002772771384999307
fishinglin 0.0002772771384999307
began 0.06973520033273256
towhead 0.0058228199084985445
cottonwood 0.0019409399694995148
cavein 0.0002772771384999307
sandbar 0.0002772771384999307
harrowteeth 0.0002772771384999307
mountain 0.0708443088867323
spin 0.003188687092749203
upbound 0.0005545542769998614
fight 0.017468459725495634
fireno 0.0002772771384999307
seventeen 0.002495494246499376
villageno 0.0002772771384999307
thicket 0.006100097046998475
snug 0.0015250242617496188
wigwam 0.005961458477748509
raini 0.001247747123249688
wave 0.018023014002495494
frame 0.003188687092749203
sloppi 0.0011091085539997228
chilli 0.0013863856924996535
extra 0.0020795785387494803
steeringoar 0.000831831415499792
snag 0.0022182171079994455
downstream 0.0015250242617496188
unless 0.01843892971024539
«crossing» 0.0002772771384999307
solemn 0.00623873561624844
loud 0.01608207403299598
laughedonli 0.0002772771384999307
chuckl 0.0022182171079994455
allthat 0.0005545542769998614
fifth 0.003604602800499099
loui 0.005129627062248718
twenti 0.011645639816997089
lift 0.03493691945099127
roost 0.001247747123249688
deed 0.01483432690974629
cornfield 0.0005545542769998614
watermelon 0.0034659642312491333
mushmelon 0.0005545542769998614
punkin 0.0002772771384999307
partli 0.005684181339248579
morethen 0.0002772771384999307
cantelop 0.0002772771384999307
conclud 0.0019409399694995148
crabappl 0.0005545542769998614
psimmon 0.0005545542769998614
waterfowl 0.0002772771384999307
earli 0.01816165257174546
glare 0.0058228199084985445
yonder» 0.000831831415499792
distinct 0.0034659642312491333
deck 0.0029114099542492723
chimblyguy 0.0002772771384999307
flash 0.015527519755996118
stormi 0.0006931928462498268
mysteriouslik 0.0002772771384999307
wreck 0.006377374185498406
«le 0.0005545542769998614
fooln 0.0002772771384999307
wrack 0.0009704699847497574
we 0.0011091085539997228
watchman 0.0026341328157493413
wrack» 0.0002772771384999307
«watchman 0.0002772771384999307
grandmother» 0.0002772771384999307
texa 0.0022182171079994455
pilothous 0.0005545542769998614
besides» 0.0002772771384999307
stateroom 0.0013863856924996535
seegar 0.000831831415499792
youand 0.0002772771384999307
cost 0.0058228199084985445
cash 0.002772771384999307
sixti 0.0026341328157493413
adventurethat 0.0002772771384999307
—wouldnt 0.0005545542769998614
christoph 0.0038818799389990295
clumbu 0.0005545542769998614
discov 0.012754748370996811
kingdomcom 0.0002772771384999307
stabboard 0.000831831415499792
derrick 0.0002772771384999307
slope 0.03063912380424234
labboard 0.0005545542769998614
fend 0.0009704699847497574
guy 0.000415915707749896
forward 0.04727575211423818
skylight 0.000831831415499792
jimmini 0.0002772771384999307
texashal 0.0002772771384999307
wail 0.007209205600998198
turner 0.001663662830999584
share 0.006931928462498267
jest 0.007209205600998198
meanest 0.0005545542769998614
treacherousest 0.0002772771384999307
hound 0.003188687092749203
abil 0.0020795785387494803
curios 0.0026341328157493413
either 0.03507555802024123
crosshal 0.0005545542769998614
pistol 0.0019409399694995148
«id 0.0005545542769998614
orter 0.0002772771384999307
tooa 0.0002772771384999307
skunk» 0.0002772771384999307
«deed 0.0005545542769998614
truer 0.0006931928462498268
«hear 0.0002772771384999307
jist 0.0030500485234992375
nothn 0.0019409399694995148
rightsthat 0.0002772771384999307
threaten 0.004436434215998891
bill» 0.000831831415499792
jake 0.0018023014002495495
packard 0.0019409399694995148
himand 0.0005545542769998614
hatfield 0.0002772771384999307
wayand 0.0005545542769998614
deserv 0.006377374185498406
«bless 0.0002772771384999307
forgit 0.0011091085539997228
live» 0.0013863856924996535
blubber 0.0015250242617496188
motion 0.003188687092749203
crawfish 0.0002772771384999307
slant 0.004852349923748787
apaw 0.0002772771384999307
«herecom 0.0002772771384999307
berth 0.000831831415499792
ledg 0.0023568556772494108
treed 0.0002772771384999307
earnest 0.0026341328157493413
row 0.014557049771246361
serv 0.014418411201996396
born 0.027727713849993067
evid 0.012893386940246776
troubles» 0.0002772771384999307
«som 0.0002772771384999307
i» 0.0002772771384999307
sorter 0.0005545542769998614
quieter 0.000415915707749896
sens 0.018993483987245253
courtn 0.0002772771384999307
halter 0.000831831415499792
gather 0.030777762373492307
pickin 0.0002772771384999307
overlook 0.0019409399694995148
befo 0.0005545542769998614
considerbl 0.0011091085539997228
unfavor 0.0002772771384999307
aroun 0.001663662830999584
spose 0.0047137113544988216
we» 0.0005545542769998614
along» 0.0011091085539997228
coars 0.0022182171079994455
» 0.000415915707749896
«quick 0.0011091085539997228
fixfor 0.0002772771384999307
sheriff 0.0009704699847497574
quickhurri 0.0002772771384999307
lordi 0.0005545542769998614
raf 0.002772771384999307
ien 0.0002772771384999307
xiii 0.0002772771384999307
sentiment 0.0011091085539997228
nowhad 0.0002772771384999307
aquak 0.0002772771384999307
tooseem 0.0002772771384999307
furtherso 0.0002772771384999307
strength 0.028420906696242896
scrabbl 0.002772771384999307
shutter 0.003327325661999168
jerk 0.004575072785248856
«heav 0.0002772771384999307
readyshov 0.0002772771384999307
weak 0.007625121308748093
ond 0.0002772771384999307
suspicion 0.005684181339248579
to» 0.0022182171079994455
slam 0.002772771384999307
careen 0.0002772771384999307
rope 0.013586579786496604
glide 0.004852349923748787
silent 0.04478025786773881
tip 0.006931928462498267
paddlebox 0.0002772771384999307
soak 0.0006931928462498268
spark 0.003188687092749203
rascal 0.003604602800499099
meni 0.0002772771384999307
hidingplac 0.0019409399694995148
comes» 0.0002772771384999307
failur 0.000831831415499792
wors 0.0207957853874948
whimper 0.0019409399694995148
plunder 0.0022182171079994455
hustl 0.0015250242617496188
showedup 0.0002772771384999307
jackstaff 0.0002772771384999307
doublehul 0.0002772771384999307
skim 0.0005545542769998614
awond 0.0005545542769998614
whereabout 0.000831831415499792
bitt 0.0002772771384999307
startlish 0.0002772771384999307
bub 0.0011091085539997228
trouble» 0.000831831415499792
«pap 0.0002772771384999307
mam 0.0013863856924996535
si 0.008456952724247886
dang 0.0002772771384999307
em» 0.000831831415499792
«theyretheyrear 0.0002772771384999307
boat» 0.000831831415499792
«yes» 0.0047137113544988216
prettywellsatisfi 0.0002772771384999307
«im 0.003327325661999168
owner 0.0029114099542492723
pilot 0.0006931928462498268
deckhand 0.0002772771384999307
freight 0.0005545542769998614
passeng 0.0006931928462498268
hornback 0.000831831415499792
dick 0.0020795785387494803
harri 0.005406904200748648
sailor 0.006793289893248302
dern 0.0011091085539997228
spondulick 0.0002772771384999307
i« 0.0005545542769998614
«theyr 0.0005545542769998614
hooker 0.001663662830999584
there« 0.0002772771384999307
«up 0.0002772771384999307
they» 0.0005545542769998614
«on 0.0011091085539997228
wreck» 0.0005545542769998614
walter 0.002772771384999307
scott» 0.0002772771384999307
«good 0.002772771384999307
graciou 0.004020518508248995
sakes» 0.0005545542769998614
apurpose» 0.0002772771384999307
scrape» 0.0002772771384999307
«easi 0.0002772771384999307
avisit 0.0005545542769998614
town« 0.0002772771384999307
booth 0.0015250242617496188
landinggo 0.0002772771384999307
«she 0.0011091085539997228
horseferri 0.0002772771384999307
friend 0.06640787467073339
whatyoumaycallh 0.0002772771384999307
disrememb 0.0005545542769998614
nameand 0.0002772771384999307
swung 0.005961458477748509
afloat 0.000831831415499792
saddlebaggs 0.0005545542769998614
ferryman 0.0002772771384999307
tradingscow 0.0005545542769998614
whippleand 0.0002772771384999307
cretur 0.0013863856924996535
«mi 0.0022182171079994455
beatenest 0.0005545542769998614
dash 0.0047137113544988216
sooner 0.009427422708997643
«bi 0.000831831415499792
dingnat 0.0002772771384999307
pap« 0.0002772771384999307
hornback« 0.0002772771384999307
«great 0.0005545542769998614
yonderway 0.0002772771384999307
tavern 0.0013863856924996535
dart 0.004297795646748925
niec 0.0011091085539997228
engineer» 0.0002772771384999307
bail 0.0005545542769998614
woodboat 0.0002772771384999307
rapscallion 0.002495494246499376
duski 0.000831831415499792
heavyheart 0.000415915707749896
eyereach 0.0002772771384999307
smell 0.01871620684874532
aboom 0.0005545542769998614
xiv 0.0005545542769998614
spyglass 0.000415915707749896
box 0.006516012754748371
neither 0.02204353251074449
afternoon 0.011784278386247054
south 0.04533481214473867
king 0.14820463052821295
duke 0.0415915707749896
earl 0.001663662830999584
gaudi 0.0019409399694995148
majesti 0.0047137113544988216
grace 0.00984333841674754
lordship 0.0029114099542492723
mister 0.001663662830999584
bug 0.0020795785387494803
un 0.0047137113544988216
hearn 0.000831831415499792
skase 0.000831831415499792
sollermun 0.0019409399694995148
onless 0.0002772771384999307
kyard 0.0002772771384999307
git» 0.0002772771384999307
«get» 0.0002772771384999307
«ain 0.0002772771384999307
gay 0.0038818799389990295
«of 0.0005545542769998614
aroundexcept 0.0002772771384999307
hawkingjust 0.0002772771384999307
hawk 0.0015250242617496188
spshd 0.0002772771384999307
noise» 0.0005545542769998614
flutter 0.0047137113544988216
wheel 0.010813808401497297
fuss 0.0011091085539997228
parlyment 0.0002772771384999307
harem» 0.0005545542769998614
«roun 0.0002772771384999307
which» 0.0005545542769998614
«harem» 0.0002772771384999307
wive 0.004020518508248995
harem 0.0005545542769998614
solomon 0.001247747123249688
million 0.0058228199084985445
wives» 0.0002772771384999307
iid 0.0002772771384999307
bodnhous 0.0002772771384999307
racketi 0.0002772771384999307
nusseri 0.0002772771384999307
quarrel 0.0047137113544988216
creas 0.0013863856924996535
racket 0.0018023014002495495
wise 0.020379869679744905
mid 0.0005545542769998614
blimblammin 0.0002772771384999307
node 0.0006931928462498268
buil 0.0002772771384999307
bilerfactri 0.0005545542769998614
res» 0.0002772771384999307
wisest 0.0011091085539997228
self» 0.0002772771384999307
kyer 0.0013863856924996535
dadfetched 0.0002772771384999307
chile 0.005406904200748648
two» 0.0005545542769998614
warn 0.014557049771246361
beaten 0.003188687092749203
worl 0.0002772771384999307
je 0.000831831415499792
dahdat 0.0002772771384999307
youdat 0.0002772771384999307
dish 0.004575072785248856
yer 0.0015250242617496188
bofe 0.0002772771384999307
claim 0.009981976985997504
mong 0.0005545542769998614
neighbor 0.0011091085539997228
han 0.0022182171079994455
soun 0.000831831415499792
gumption 0.000415915707749896
ast 0.0013863856924996535
billcant 0.0002772771384999307
um» 0.0002772771384999307
pointblam 0.0002772771384999307
mile» 0.0002772771384999307
spute 0.000831831415499792
back» 0.000831831415499792
point» 0.0005545542769998614
furderit 0.0002772771384999307
deeper 0.008179675585747954
chillen 0.000831831415499792
wase 0.0002772771384999307
ford 0.011229724109247193
valu 0.007347844170248163
runnin 0.0005545542769998614
diffunt 0.0002772771384999307
conseken 0.0002772771384999307
dad 0.002772771384999307
fatch 0.0002772771384999307
sixteenth 0.0011091085539997228
franc 0.001247747123249688
dolphin 0.000831831415499792
«po 0.0005545542769998614
chap» 0.0002772771384999307
america» 0.0002772771384999307
«dat 0.0005545542769998614
lonesomedey 0.0002772771384999307
«den 0.0002772771384999307
caint 0.0002772771384999307
situat 0.003327325661999168
polic 0.0030500485234992375
french» 0.0005545542769998614
french 0.005406904200748648
does» 0.000831831415499792
saidnot 0.0002772771384999307
singl 0.011784278386247054
word» 0.0013863856924996535
dingbust 0.0002772771384999307
come» 0.0013863856924996535
pollyvoofranzywhat 0.0002772771384999307
think» 0.0011091085539997228
headdat 0.0002772771384999307
dat» 0.0013863856924996535
asay 0.0005545542769998614
frenchman 0.000831831415499792
ridickl 0.0002772771384999307
dont» 0.0011091085539997228
cow» 0.0002772771384999307
nuther» 0.0011091085539997228
«doe 0.0005545542769998614
cat» 0.0005545542769998614
«course» 0.0002772771384999307
sholi 0.000831831415499792
maner 0.0002772771384999307
wast 0.0103978926937474
wordsyou 0.0002772771384999307
argu 0.004020518508248995
xv 0.0002772771384999307
cairo 0.002495494246499376
ohio 0.0015250242617496188
fog 0.012893386940246776
sapl 0.0013863856924996535
stiff 0.007763759877998059
meand 0.0002772771384999307
stroke 0.009981976985997504
unti 0.0015250242617496188
excit 0.009150145570497712
small 0.05295993345348676
gain 0.005129627062248718
fought 0.008872868431997782
raftsman 0.0005545542769998614
smoki 0.0009704699847497574
currrent 0.0002772771384999307
perfectli 0.007347844170248163
thump 0.0026341328157493413
cock 0.006377374185498406
onceyoul 0.0005545542769998614
nest 0.0023568556772494108
mesometim 0.0002772771384999307
trash 0.001663662830999584
jackolantern 0.0005545542769998614
claw 0.006516012754748371
but 0.000831831415499792
hearingit 0.0002772771384999307
faster 0.0029114099542492723
catnap 0.0005545542769998614
tallest 0.0013863856924996535
litter 0.001663662830999584
deadyou 0.0002772771384999307
drowndedy 0.0002772771384999307
huckd 0.0002772771384999307
goodness» 0.0005545542769998614
adrinking» 0.0002772771384999307
«drinkin 0.0002772771384999307
adrinkin 0.0002772771384999307
adrinkin» 0.0002772771384999307
wild» 0.0005545542769998614
«huckhuck 0.0002772771384999307
«gone 0.0005545542769998614
know» 0.0019409399694995148
tanglehead 0.0002772771384999307
fa 0.0015250242617496188
towhead» 0.0005545542769998614
ahummin 0.0002772771384999307
behin 0.0011091085539997228
fog» 0.000831831415499792
fogd 0.0002772771384999307
turribl 0.0002772771384999307
bossaint 0.0002772771384999307
dreaming» 0.0002772771384999307
«dad 0.0002772771384999307
minutes» 0.0002772771384999307
happen» 0.0002772771384999307
as« 0.0005545542769998614
powerfullest 0.0002772771384999307
stave 0.001663662830999584
paint 0.006793289893248302
«terpret» 0.0002772771384999307
quarrelsom 0.0002772771384999307
aggrav 0.000831831415499792
interpret 0.0018023014002495495
for» 0.0022182171079994455
rubbish 0.000415915707749896
fact 0.023568556772494108
straighten 0.0022182171079994455
stan 0.000831831415499792
ise 0.000415915707749896
callin 0.0002772771384999307
becom 0.03452100374324137
thinkin 0.0005545542769998614
fren 0.0009704699847497574
ashamed» 0.0005545542769998614
almost 0.03992790794399002
humbl 0.0029114099542492723
trick 0.006654651323998336
xvi 0.000831831415499792
process 0.005406904200748648
sweep 0.005268265631498683
flagpol 0.0002772771384999307
amount 0.005268265631498683
craft 0.005684181339248579
jimand 0.0002772771384999307
slave 0.006377374185498406
freedom 0.0029114099542492723
«dah 0.0011091085539997228
trembl 0.011229724109247193
feverish 0.0005545542769998614
freeand 0.0005545542769998614
conscienc 0.0029114099542492723
scorch 0.001663662830999584
somebody» 0.0002772771384999307
soi 0.0002772771384999307
noway 0.000831831415499792
pinch 0.0030500485234992375
manner 0.010675169832247332
done» 0.000831831415499792
fidget 0.0022182171079994455
danc 0.016636628309995842
cairo» 0.0005545542769998614
master 0.0695965617634826
ablitionist 0.0002772771384999307
dare 0.017607098294745598
accord 0.015388881186746153
«give 0.0002772771384999307
ell» 0.0002772771384999307
flatfoot 0.000831831415499792
childrenchildren 0.0002772771384999307
lower 0.0171911825869957
hotter 0.0015250242617496188
«let 0.000831831415499792
meit 0.0002772771384999307
yetil 0.0002772771384999307
happi 0.011091085539997228
feather 0.006654651323998336
crack 0.022736725356994315
mightnt 0.001247747123249688
«pooti 0.0002772771384999307
ashoutn 0.0002772771384999307
genlman 0.0005545542769998614
iti 0.0002772771384999307
raft» 0.000831831415499792
«do 0.0013863856924996535
«ani 0.0002772771384999307
«onli 0.000831831415499792
tonight 0.013032025509496743
black» 0.0002772771384999307
brace 0.0026341328157493413
enoughhadnt 0.0002772771384999307
spunk 0.0009704699847497574
white» 0.0002772771384999307
ourselves» 0.0002772771384999307
would» 0.000831831415499792
sickand 0.0002772771384999307
ann» 0.0002772771384999307
buckl 0.001663662830999584
«papll 0.0002772771384999307
obleeg 0.0013863856924996535
myself» 0.000831831415499792
theathewel 0.0002772771384999307
much» 0.0002772771384999307
«boy 0.0002772771384999307
itll 0.0009704699847497574
honestbut 0.0002772771384999307
theth 0.0002772771384999307
—gentlemen 0.0002772771384999307
headlin 0.000415915707749896
raftpleas 0.0002772771384999307
«set 0.000831831415499792
john 0.02828226812699293
boykeep 0.0002772771384999307
looard 0.0002772771384999307
confound 0.0011091085539997228
smallpox 0.001247747123249688
preciou 0.019270761125745182
over» 0.0005545542769998614
ablubb 0.0002772771384999307
«ive 0.0011091085539997228
«poor 0.000831831415499792
wewel 0.0002772771384999307
lefthand 0.002772771384999307
chill 0.010675169832247332
fever 0.002495494246499376
isit 0.0002772771384999307
twentydollar 0.0005545542769998614
kingdom 0.007902398447248025
parker» 0.0002772771384999307
goodby 0.005684181339248579
parker 0.0002772771384999307
«that 0.003604602800499099
boygoodby 0.0002772771384999307
nab 0.000415915707749896
«goodby 0.0005545542769998614
showwhen 0.0002772771384999307
badid 0.0002772771384999307
troublesom 0.001247747123249688
wage 0.0005545542769998614
handiest 0.000831831415499792
loud» 0.0002772771384999307
alistenin 0.0002772771384999307
lawsi 0.0005545542769998614
ispec 0.0002772771384999307
jimol 0.0002772771384999307
raisetwenti 0.0002772771384999307
alreadi 0.053098572022736726
bundl 0.007070567031748232
trotlin 0.0002772771384999307
rang 0.012754748370996811
«mister 0.0002772771384999307
«cairo 0.0002772771384999307
fool» 0.000831831415499792
mister» 0.0002772771384999307
botherin 0.0002772771384999307
want» 0.000831831415499792
night» 0.0011091085539997228
spect 0.0002772771384999307
rattlesnakeskin 0.0005545542769998614
work» 0.000831831415499792
jimi 0.0002772771384999307
yoself 0.0002772771384999307
inshor 0.000415915707749896
muddi 0.0029114099542492723
fresh 0.013309302647996672
luckand 0.0002772771384999307
shape 0.030777762373492307
reef 0.0011091085539997228
bull 0.005129627062248718
aim 0.0034659642312491333
shave 0.0037432413697490643
sheer 0.007070567031748232
glowworm 0.0006931928462498268
bulg 0.0038818799389990295
scari 0.000831831415499792
wideopen 0.0005545542769998614
furnac 0.0018023014002495495
redhot 0.0009704699847497574
jingl 0.006377374185498406
engin 0.002772771384999307
whistl 0.011368362678497158
steamand 0.0002772771384999307
divedand 0.0002772771384999307
thirtyfoot 0.0002772771384999307
pop 0.0037432413697490643
armpit 0.0022182171079994455
puf 0.0034659642312491333
raftsmen 0.0002772771384999307
churn 0.000831831415499792
«tread 0.0002772771384999307
water» 0.0002772771384999307
twomil 0.0002772771384999307
oldfashion 0.001247747123249688
loghous 0.0005545542769998614
xvii 0.0002772771384999307
spoke 0.052405379176486896
«be 0.0002772771384999307
who 0.001663662830999584
there» 0.0019409399694995148
forhey» 0.0002772771384999307
steamboat» 0.0002772771384999307
was» 0.0011091085539997228
afraidnobodyl 0.0002772771384999307
nobody» 0.0002772771384999307
«snatch 0.0002772771384999307
betsi 0.0002772771384999307
foolaint 0.0002772771384999307
places» 0.0002772771384999307
ready» 0.0002772771384999307
shepherdsons» 0.0002772771384999307
maynt 0.0013863856924996535
hurrycom 0.0002772771384999307
backif 0.0002772771384999307
push 0.009011507001247747
yourselfjust 0.0002772771384999307
squeez 0.005268265631498683
human 0.010675169832247332
doorstep 0.0030500485234992375
unbar 0.0005545542769998614
unbolt 0.0002772771384999307
enoughput 0.0002772771384999307
winc 0.0011091085539997228
oldest 0.004297795646748925
moreal 0.0002772771384999307
handsom 0.006793289893248302
sweetest 0.0006931928462498268
gentleman 0.021211701095244697
bolt 0.005961458477748509
parlor 0.002495494246499376
—there 0.0005545542769998614
shepherdsonno 0.0002772771384999307
shepherdson 0.0038818799389990295
search 0.01608207403299598
itit 0.0002772771384999307
pri 0.0020795785387494803
saul 0.000831831415499792
hungry» 0.0005545542769998614
«true 0.0002772771384999307
rach 0.0002772771384999307
forgot» 0.0002772771384999307
«betsy» 0.0002772771384999307
buck 0.026618605295993344
himoh 0.0002772771384999307
dry» 0.0002772771384999307
methirteen 0.0002772771384999307
frowzyhead 0.0002772771384999307
gape 0.006100097046998475
dig 0.011507001247747123
fals 0.006516012754748371
alarm 0.007902398447248025
scalp 0.000831831415499792
coming» 0.000831831415499792
show» 0.0005545542769998614
«youll 0.000831831415499792
fret 0.0023568556772494108
roundabout 0.0009704699847497574
bluejay 0.0002772771384999307
guess» 0.000831831415499792
«howm 0.0002772771384999307
«when 0.001663662830999584
before» 0.0005545542769998614
easy» 0.000831831415499792
candle» 0.0005545542769998614
he» 0.000831831415499792
riddl 0.005406904200748648
timesthey 0.0002772771384999307
dogand 0.0002772771384999307
chip 0.004852349923748787
britch 0.0013863856924996535
hoss» 0.0002772771384999307
cornbeef 0.0002772771384999307
butter 0.009288784139747678
buttermilkthat 0.0002772771384999307
cob 0.000831831415499792
except 0.027450436711493137
arkansaw 0.0011091085539997228
ann 0.0026341328157493413
mort 0.0006931928462498268
trim 0.0019409399694995148
drat 0.0020795785387494803
«can 0.0002772771384999307
buck» 0.001663662830999584
can» 0.0011091085539997228
«go 0.000831831415499792
ahead» 0.0005545542769998614
jaxonther 0.0002772771384999307
spellright 0.0002772771384999307
studying» 0.0002772771384999307
privat 0.01635935117149591
latch 0.0005545542769998614
knob 0.0015250242617496188
fireplac 0.0019409399694995148
brick 0.004020518508248995
red 0.052544017745736867
scrub 0.0006931928462498268
waterpaint 0.0002772771384999307
spanishbrown 0.0002772771384999307
dogiron 0.0002772771384999307
mantelpiec 0.0023568556772494108
glass 0.014695688340496326
pendulum 0.000415915707749896
swing 0.0037432413697490643
tick 0.0038818799389990295
peddler 0.0002772771384999307
tucker 0.000415915707749896
outlandish 0.0022182171079994455
parrot 0.000831831415499792
chalk 0.0026341328157493413
crockeri 0.001247747123249688
press 0.016497989740745875
squeak 0.0037432413697490643
wildturkeyw 0.0002772771384999307
fan 0.005129627062248718
basket 0.0038818799389990295
appl 0.004990988492998752
orang 0.0026341328157493413
peach 0.001247747123249688
redder 0.0002772771384999307
yellow 0.021488978233744627
prettier 0.0005545542769998614
oilcloth 0.000415915707749896
spreadeagl 0.0006931928462498268
border 0.018300291140995423
philadelphia 0.0002772771384999307
exact 0.001663662830999584
bibl 0.002772771384999307
pilgrim 0.0011091085539997228
progress 0.0023568556772494108
statement 0.002495494246499376
tough 0.004990988492998752
friendship 0.007902398447248025
poetri 0.006931928462498267
henri 0.013032025509496743
dr 0.005684181339248579
gunn 0.0009704699847497574
hymn 0.0009704699847497574
toonot 0.0002772771384999307
wallsmainli 0.0002772771384999307
lafayett 0.0005545542769998614
battl 0.03355053375849161
highland 0.003188687092749203
«sign 0.0002772771384999307
declaration» 0.0002772771384999307
crayon 0.0002772771384999307
—blacker 0.0002772771384999307
common 0.013447941217246639
cabbag 0.0029114099542492723
sleev 0.0037432413697490643
larg 0.037986967974490506
scoopshovel 0.0002772771384999307
bonnet 0.0011091085539997228
veil 0.010536531262997365
tape 0.000831831415499792
wee 0.0015250242617496188
slipper 0.0020795785387494803
chisel 0.001247747123249688
pensiv 0.0015250242617496188
tombston 0.0005545542769998614
weep 0.006931928462498267
handkerchief 0.00623873561624844
«shall 0.0002772771384999307
thee 0.009704699847497575
alas» 0.000831831415499792
chairback 0.0002772771384999307
shall 0.11645639816997089
thi 0.011091085539997228
sweet 0.025786773880493552
chirrup 0.0005545542769998614
cheek 0.007625121308748093
letter 0.037848329405240536
seal 0.0026341328157493413
wax 0.004852349923748787
mash 0.0013863856924996535
locket 0.0006931928462498268
art 0.014141134063496465
thou 0.011784278386247054
disposit 0.000831831415499792
graveyard 0.0022182171079994455
greatest 0.007902398447248025
bridg 0.025093581034243726
fold 0.013447941217246639
moonand 0.0002772771384999307
pair 0.009981976985997504
birthday 0.008318314154997921
curtain 0.010813808401497297
spideri 0.000415915707749896
scrapbook 0.0005545542769998614
obituari 0.0009704699847497574
case 0.02828226812699293
patient 0.003604602800499099
suffer 0.009981976985997504
presbyterian 0.0006931928462498268
observ 0.009011507001247747
stephen 0.07375571884098156
dowl 0.0013863856924996535
bot 0.0015250242617496188
ode 0.000415915707749896
decd 0.0002772771384999307
sicken 0.0011091085539997228
sad 0.015666158325246083
thicken 0.0009704699847497574
mourner 0.0023568556772494108
fate 0.00859559129349785
whoopingcough 0.0005545542769998614
rack 0.0011091085539997228
measl 0.0006931928462498268
drear 0.0011091085539997228
impair 0.0002772771384999307
sacr 0.004297795646748925
woe 0.002772771384999307
curli 0.0015250242617496188
whilst 0.006377374185498406
soul 0.01483432690974629
ala 0.0074864827394981286
sport 0.004297795646748925
aloft 0.0030500485234992375
realm 0.014695688340496326
emmelin 0.001663662830999584
grangerford 0.002772771384999307
slap 0.004990988492998752
rhyme 0.004020518508248995
choos 0.010536531262997365
«tribute» 0.0002772771384999307
tribut 0.0019409399694995148
doctor 0.014972965478996257
undertakerth 0.0002772771384999307
undertak 0.0026341328157493413
whistler 0.000415915707749896
complain 0.0018023014002495495
vers 0.0034659642312491333
castl 0.004575072785248856
piano 0.004297795646748925
link 0.005129627062248718
broken» 0.0002772771384999307
prague» 0.0002772771384999307
plaster 0.0019409399694995148
whitewash 0.0015250242617496188
bushel 0.000415915707749896
xviii 0.0002772771384999307
col 0.0006931928462498268
deni 0.009150145570497712
aristocraci 0.000831831415499792
mudcat 0.0002772771384999307
darkishpali 0.0002772771384999307
complexion 0.0011091085539997228
thin 0.016497989740745875
thinnest 0.000831831415499792
lip 0.018854845417995286
nostril 0.004575072785248856
eyebrow 0.0019409399694995148
blackest 0.0002772771384999307
forehead 0.006654651323998336
suit 0.00984333841674754
linen 0.002772771384999307
tailcoat 0.0002772771384999307
mahogani 0.0006931928462498268
cane 0.0029114099542492723
frivolish 0.0002772771384999307
beyou 0.0002772771384999307
libertypol 0.0002772771384999307
flicker 0.008734229862747817
—everybodi 0.0002772771384999307
goodmann 0.0002772771384999307
sunshin 0.0034659642312491333
alwaysi 0.0002772771384999307
cloudbank 0.0002772771384999307
goodday 0.0002772771384999307
sideboard 0.0009704699847497574
decant 0.0002772771384999307
bitter 0.013863856924996533
«our 0.0005545542769998614
duti 0.007902398447248025
madam« 0.0002772771384999307
least 0.04034382365173991
spoon 0.012338832663246915
mite 0.0006931928462498268
brandi 0.005268265631498683
tumbler 0.0015250242617496188
nexttal 0.0002772771384999307
brown 0.020379869679744905
panama 0.0009704699847497574
charlott 0.0005545542769998614
wilt 0.0013863856924996535
sophia 0.0023568556772494108
gentl 0.011091085539997228
dove 0.0011091085539997228
thembuck 0.0002772771384999307
—three 0.0002772771384999307
horseback 0.000831831415499792
junket 0.000415915707749896
kinfolk 0.0002772771384999307
clan 0.0009704699847497574
theref 0.0002772771384999307
—mostli 0.0002772771384999307
tribe 0.0037432413697490643
woods» 0.0002772771384999307
splendid 0.005961458477748509
gallop 0.007625121308748093
pommel 0.000415915707749896
harney 0.0019409399694995148
twice 0.01427977263274643
cometo 0.0002772771384999307
minutetwa 0.0002772771384999307
pleasur 0.0074864827394981286
judgedthen 0.0002772771384999307
advantage» 0.0002772771384999307
queen 0.011368362678497158
tale 0.039789269374740054
corncrib 0.0002772771384999307
«did 0.0022182171079994455
did» 0.0019409399694995148
«him 0.0002772771384999307
nothingonli 0.0002772771384999307
feud» 0.0005545542769998614
feud 0.0019409399694995148
beforetel 0.0002772771384999307
brother 0.024816303895743796
cousin 0.006931928462498267
inand 0.0005545542769998614
«ha 0.0011091085539997228
suitwhich 0.0002772771384999307
buckland» 0.0002772771384999307
maybei 0.0002772771384999307
shepherdson» 0.0002772771384999307
«law 0.000831831415499792
pa 0.005129627062248718
place» 0.0013863856924996535
buckshot 0.0005545542769998614
cuz 0.0005545542769998614
carv 0.005268265631498683
bowi 0.0002772771384999307
twice» 0.0002772771384999307
bud 0.002772771384999307
weapon 0.01247747123249688
baldi 0.0002772771384999307
alinkin 0.0002772771384999307
afli 0.0005545542769998614
nip 0.0011091085539997228
again 0.0002772771384999307
enjoy 0.006793289893248302
coward 0.0020795785387494803
shepherdsonsnot 0.0002772771384999307
winner 0.001247747123249688
ahorseback 0.0005545542769998614
caper 0.0030500485234992375
pepper 0.0013863856924996535
leaki 0.0002772771384999307
crippl 0.0013863856924996535
homeand 0.0002772771384999307
becuz 0.000831831415499792
breed 0.0038818799389990295
kind» 0.000831831415499792
preachingal 0.0002772771384999307
brotherli 0.000415915707749896
suchlik 0.000831831415499792
